resigned,department,bracket_salary,salary,region,termination_date,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,Rand
0,marketing,"medium, 66000",66000,APAC,2015-10-13T00:00:00Z,0.78,0.57,4,264,3,0,0,1627
1,product_mng,"medium, 67000",67000,US,2017-08-20T00:00:00Z,0.85,0.91,5,226,5,0,0,1071
1,product_mng,"medium, 80000",80000,Europe,2008-03-12T00:00:00Z,0.09,0.94,7,247,4,0,0,1993
0,accounting,"medium, 74000",74000,US,2017-10-16T00:00:00Z,0.5,0.72,3,182,2,1,0,1280
1,IT,"medium, 67000",67000,US,2015-08-22T00:00:00Z,0.37,0.49,2,148,3,0,0,1623
0,sales,"low, 45000",45000,US,2016-10-06T00:00:00Z,0.81,0.99,3,239,2,1,0,215
0,support,"low, 30000",30000,Europe,2017-09-01T00:00:00Z,0.84,0.54,4,156,4,0,0,1060
0,management,"low, 48000",48000,US,2015-05-17T00:00:00Z,0.67,0.64,4,149,4,0,0,1465
0,marketing,"low, 43000",43000,US,2008-01-12T00:00:00Z,0.77,0.83,5,216,4,0,0,40
1,technical,"medium, 89000",89000,US,2010-02-04T00:00:00Z,0.4,0.51,2,156,3,0,0,217
0,accounting,"medium, 88000",88000,US,2013-10-29T00:00:00Z,0.81,0.5,3,198,3,0,0,896
0,marketing,"medium, 62000",62000,US,2015-09-23T00:00:00Z,0.93,0.88,4,261,4,0,0,667
0,IT,"medium, 75000",75000,Canada,2016-12-23T00:00:00Z,0.87,0.62,5,197,2,0,0,945
0,sales,"low, 51000",51000,US,2017-02-05T00:00:00Z,0.62,0.64,3,240,2,0,0,904
0,sales,"low, 44000",44000,APAC,2017-04-04T00:00:00Z,0.68,1,6,258,5,0,0,529
1,marketing,"medium, 74000",74000,Canada,2017-09-07T00:00:00Z,0.41,0.47,2,154,3,0,0,1153
0,support,"low, 45000",45000,Canada,2010-03-26T00:00:00Z,0.53,0.84,4,219,2,0,0,1050
0,technical,"low, 45000",45000,US,2016-06-25T00:00:00Z,0.8,0.97,4,232,2,0,0,417
0,sales,"medium, 62000",62000,US,2015-02-15T00:00:00Z,0.94,0.77,3,201,3,0,0,1072
0,sales,"medium, 77000",77000,US,2016-01-08T00:00:00Z,0.68,0.41,4,254,5,0,0,411
0,technical,"low, 51000",51000,Canada,2016-09-20T00:00:00Z,0.9,0.62,3,254,3,0,0,317
0,sales,"medium, 71000",71000,Canada,2015-02-04T00:00:00Z,0.78,0.99,3,174,3,0,0,1809
0,sales,"medium, 64000",64000,US,2016-06-09T00:00:00Z,0.51,0.83,3,136,3,0,0,1178
0,sales,"medium, 71000",71000,Canada,2013-12-07T00:00:00Z,0.88,0.72,3,200,2,1,0,944
1,accounting,"medium, 87000",87000,US,2016-06-19T00:00:00Z,0.44,0.52,2,149,3,0,0,1833
0,sales,"low, 59000",59000,US,2015-03-01T00:00:00Z,0.5,0.52,2,178,2,0,0,1952
0,product_mng,"medium, 65000",65000,US,2017-06-09T00:00:00Z,0.88,0.66,4,133,2,0,0,229
0,management,"high, 176000",176000,US,2017-09-17T00:00:00Z,0.8,0.82,3,178,3,0,0,481
0,sales,"low, 55000",55000,US,2015-08-27T00:00:00Z,0.5,0.53,3,191,2,1,0,538
0,support,"low, 46000",46000,US,2015-04-05T00:00:00Z,0.61,0.77,5,232,7,0,0,845
1,marketing,"medium, 84000",84000,US,2015-06-16T00:00:00Z,0.1,0.92,7,307,4,0,0,1008
0,technical,"medium, 109000",109000,US,2016-04-30T00:00:00Z,0.16,0.9,6,213,2,0,0,1199
0,hr,"medium, 72000",72000,US,2015-11-16T00:00:00Z,0.93,0.52,3,229,2,1,0,11
0,support,"low, 43000",43000,US,2016-04-30T00:00:00Z,0.85,0.72,3,245,10,0,0,1981
0,product_mng,"high, 135000",135000,US,2016-11-15T00:00:00Z,0.71,0.97,5,208,8,1,0,1486
1,support,"low, 56000",56000,US,2014-01-20T00:00:00Z,0.11,0.92,6,281,4,0,0,1722
1,sales,"low, 49000",49000,US,2016-11-30T00:00:00Z,0.11,0.86,6,273,4,1,0,1380
1,sales,"medium, 83000",83000,US,2017-08-07T00:00:00Z,0.37,0.45,2,151,3,0,0,549
0,RandD,"low, 34000",34000,US,2008-05-01T00:00:00Z,0.94,0.66,3,236,2,0,0,402
0,hr,"high, 169000",169000,US,2016-08-03T00:00:00Z,0.98,0.88,5,232,3,0,0,1153
0,support,"low, 42000",42000,US,2015-12-13T00:00:00Z,0.22,0.61,3,148,5,0,0,1318
0,sales,"low, 59000",59000,Canada,2015-05-08T00:00:00Z,0.53,0.77,2,167,2,0,0,242
0,product_mng,"low, 54000",54000,Europe,2013-01-18T00:00:00Z,0.56,0.68,3,144,3,1,0,156
0,marketing,"medium, 86000",86000,US,2017-03-14T00:00:00Z,0.54,0.78,3,156,7,0,0,421
0,technical,"low, 45000",45000,US,2016-01-22T00:00:00Z,0.62,0.82,3,204,10,0,0,1965
0,marketing,"low, 41000",41000,US,2016-09-29T00:00:00Z,0.72,0.8,3,158,3,0,0,108
0,IT,"low, 52000",52000,US,2013-05-05T00:00:00Z,1,0.56,3,182,3,0,0,1208
0,hr,"medium, 79000",79000,US,2009-11-05T00:00:00Z,0.75,0.51,2,215,2,1,0,408
1,sales,"medium, 65000",65000,Europe,2015-03-04T00:00:00Z,0.43,0.51,2,155,3,0,0,342
1,IT,"medium, 68000",68000,US,2016-08-18T00:00:00Z,0.1,0.87,7,251,5,0,0,859
0,management,"medium, 65000",65000,US,2014-08-11T00:00:00Z,0.79,0.65,5,215,2,1,0,479
0,marketing,"medium, 67000",67000,US,2017-06-09T00:00:00Z,0.72,0.98,3,211,2,0,0,1703
1,sales,"low, 57000",57000,US,2011-01-21T00:00:00Z,0.91,0.95,5,241,5,0,0,1014
0,sales,"medium, 82000",82000,APAC,2017-12-13T00:00:00Z,0.5,0.5,4,267,3,0,0,993
0,support,"low, 37000",37000,Europe,2009-05-05T00:00:00Z,0.21,0.61,6,159,5,1,0,1065
0,hr,"low, 60000",60000,US,2011-10-18T00:00:00Z,0.97,0.57,3,144,3,0,0,175
0,accounting,"high, 139000",139000,Europe,2013-08-06T00:00:00Z,0.64,0.91,3,165,3,1,0,477
0,product_mng,"low, 43000",43000,US,2016-10-07T00:00:00Z,0.62,0.87,3,151,2,1,0,1418
0,sales,"low, 59000",59000,US,2016-03-04T00:00:00Z,0.73,0.9,5,184,3,0,0,102
0,sales,"medium, 61000",61000,US,2017-10-26T00:00:00Z,0.91,0.82,3,183,2,0,0,1504
1,IT,"medium, 67000",67000,Europe,2017-07-30T00:00:00Z,0.39,0.5,2,151,3,0,0,9
0,support,"low, 53000",53000,US,2017-06-28T00:00:00Z,0.72,0.84,3,167,3,0,0,999
0,product_mng,"medium, 71000",71000,US,2015-08-26T00:00:00Z,0.61,0.52,4,171,2,0,0,551
0,sales,"medium, 88000",88000,US,2015-06-05T00:00:00Z,0.16,0.64,6,143,5,1,0,176
0,technical,"low, 31000",31000,Europe,2015-11-19T00:00:00Z,0.74,0.59,4,177,4,1,0,921
0,technical,"low, 30000",30000,US,2016-07-06T00:00:00Z,0.66,0.99,4,195,3,0,0,1675
0,management,"low, 35000",35000,US,2017-09-13T00:00:00Z,0.66,0.69,5,202,6,0,0,1247
0,marketing,"low, 55000",55000,US,2018-01-28T00:00:00Z,0.76,1,5,265,2,0,0,1459
0,sales,"low, 60000",60000,US,2011-11-14T00:00:00Z,0.57,0.75,4,151,2,0,0,1769
0,support,"low, 33000",33000,US,2015-06-05T00:00:00Z,1,0.6,4,265,4,0,0,480
0,support,"medium, 79000",79000,Europe,2010-02-03T00:00:00Z,0.51,0.71,4,208,3,1,0,1893
0,RandD,"low, 34000",34000,Europe,2016-04-25T00:00:00Z,0.58,0.69,4,223,4,0,0,1940
0,support,"low, 59000",59000,US,2015-09-24T00:00:00Z,0.24,0.71,3,187,5,0,0,909
0,product_mng,"low, 57000",57000,Europe,2016-09-25T00:00:00Z,0.92,0.97,4,201,2,0,0,1333
0,support,"medium, 73000",73000,US,2017-02-07T00:00:00Z,0.96,0.78,3,135,3,0,0,1946
0,product_mng,"low, 36000",36000,Canada,2015-06-08T00:00:00Z,0.72,0.73,5,184,4,1,0,1449
1,technical,"medium, 75000",75000,US,2015-11-13T00:00:00Z,0.44,0.56,2,131,3,0,0,197
0,support,"medium, 61000",61000,US,2016-10-11T00:00:00Z,0.81,0.6,4,179,3,0,0,140
0,IT,"low, 47000",47000,Europe,2015-08-31T00:00:00Z,0.15,0.81,3,191,5,0,0,294
0,IT,"medium, 63000",63000,US,2016-11-24T00:00:00Z,0.64,0.69,4,232,3,0,0,52
0,marketing,"medium, 86000",86000,US,2015-12-26T00:00:00Z,0.53,0.68,4,214,3,0,0,981
0,hr,"low, 40000",40000,US,2008-10-18T00:00:00Z,0.67,0.77,4,242,3,0,0,1574
0,sales,"medium, 72000",72000,US,2016-04-13T00:00:00Z,0.75,0.78,2,259,3,0,0,907
0,RandD,"medium, 72000",72000,US,2010-04-06T00:00:00Z,0.83,0.67,3,175,3,0,0,1766
0,sales,"low, 58000",58000,US,2016-03-23T00:00:00Z,0.5,0.53,4,263,3,0,0,1255
0,sales,"low, 40000",40000,US,2012-02-07T00:00:00Z,0.75,0.55,3,253,6,0,0,12
1,RandD,"medium, 82000",82000,US,2017-09-07T00:00:00Z,0.83,0.93,4,269,5,0,0,1711
0,sales,"low, 38000",38000,US,2016-12-26T00:00:00Z,0.85,0.86,3,255,2,0,0,1044
0,IT,"medium, 81000",81000,Europe,2016-04-29T00:00:00Z,0.96,0.95,6,215,4,0,0,1528
0,technical,"medium, 83000",83000,US,2016-01-04T00:00:00Z,0.58,0.5,5,184,4,0,0,1589
1,support,"low, 30000",30000,US,2016-05-16T00:00:00Z,0.11,0.55,2,137,3,1,0,1566
0,support,"medium, 89000",89000,US,2013-04-06T00:00:00Z,0.42,0.69,3,126,2,0,0,876
0,IT,"low, 31000",31000,US,2015-09-02T00:00:00Z,0.53,0.7,4,155,5,1,0,1114
0,support,"medium, 70000",70000,US,2011-02-20T00:00:00Z,0.38,0.47,3,189,5,0,0,463
1,sales,"low, 37000",37000,US,2017-11-02T00:00:00Z,0.1,0.86,6,288,4,0,0,1098
1,IT,"low, 33000",33000,US,2016-03-18T00:00:00Z,0.09,0.8,5,279,4,0,0,1061
0,technical,"low, 47000",47000,Canada,2009-08-16T00:00:00Z,0.99,0.67,3,200,2,0,0,1935
0,product_mng,"low, 36000",36000,Canada,2010-08-18T00:00:00Z,0.95,0.65,3,183,3,0,0,791
1,sales,"medium, 88000",88000,US,2015-10-21T00:00:00Z,0.46,0.46,2,140,3,0,0,290
0,accounting,"low, 54000",54000,Europe,2016-08-05T00:00:00Z,0.97,0.57,4,150,2,0,0,1059
0,sales,"low, 38000",38000,US,2017-04-22T00:00:00Z,0.69,0.97,5,105,4,0,0,1823
0,product_mng,"medium, 62000",62000,US,2009-11-19T00:00:00Z,0.63,0.48,4,180,4,0,0,513
0,sales,"low, 35000",35000,Canada,2009-08-12T00:00:00Z,0.66,0.76,3,170,3,0,0,415
0,sales,"low, 31000",31000,Europe,2016-02-22T00:00:00Z,0.63,0.98,4,187,3,0,0,119
0,sales,"medium, 86000",86000,US,2017-10-09T00:00:00Z,0.87,0.48,4,264,3,0,0,1663
0,marketing,"medium, 87000",87000,US,2011-11-30T00:00:00Z,0.67,0.49,3,185,3,0,0,517
0,sales,"medium, 68000",68000,Canada,2014-03-29T00:00:00Z,0.81,0.55,3,127,4,0,0,827
0,RandD,"medium, 84000",84000,US,2015-12-28T00:00:00Z,0.94,0.57,3,166,4,0,0,337
1,IT,"low, 49000",49000,US,2017-03-27T00:00:00Z,0.4,0.49,2,144,3,0,0,1801
1,technical,"high, 155000",155000,US,2009-02-21T00:00:00Z,0.1,0.85,7,261,4,0,0,1477
0,IT,"medium, 85000",85000,US,2014-04-04T00:00:00Z,0.66,0.67,5,148,3,0,0,1478
0,sales,"medium, 80000",80000,Europe,2015-02-18T00:00:00Z,0.58,0.75,4,233,2,0,0,1391
0,accounting,"low, 57000",57000,Europe,2011-04-15T00:00:00Z,0.77,0.87,3,275,4,1,0,482
1,sales,"medium, 79000",79000,Europe,2012-01-22T00:00:00Z,0.09,0.8,6,304,4,0,0,552
1,technical,"low, 54000",54000,US,2015-04-18T00:00:00Z,0.44,0.55,2,128,3,0,1,629
0,support,"medium, 82000",82000,US,2016-07-24T00:00:00Z,0.72,0.71,4,256,3,0,1,1649
0,product_mng,"medium, 64000",64000,US,2013-06-08T00:00:00Z,0.49,0.6,2,113,5,0,0,155
0,technical,"low, 51000",51000,Europe,2016-01-17T00:00:00Z,0.79,0.49,3,137,2,0,0,621
0,support,"medium, 67000",67000,US,2017-03-15T00:00:00Z,0.83,0.73,4,247,2,0,0,1881
0,product_mng,"medium, 76000",76000,US,2009-11-25T00:00:00Z,0.42,0.44,3,183,2,0,0,1627
1,technical,"high, 172000",172000,US,2015-07-14T00:00:00Z,0.76,0.89,5,262,5,0,0,945
0,support,"low, 59000",59000,US,2016-09-27T00:00:00Z,0.61,0.48,4,163,3,0,0,1298
0,sales,"low, 51000",51000,Canada,2010-12-30T00:00:00Z,0.52,0.72,4,222,3,0,0,1230
1,technical,"medium, 71000",71000,US,2017-08-12T00:00:00Z,0.09,0.96,6,245,4,0,0,1845
0,sales,"low, 39000",39000,US,2012-12-31T00:00:00Z,0.8,0.96,3,161,3,0,0,1831
0,IT,"low, 52000",52000,US,2009-07-23T00:00:00Z,0.81,0.97,4,212,2,0,0,1696
0,technical,"high, 120000",120000,US,2016-11-12T00:00:00Z,0.67,0.58,5,161,3,1,0,722
1,hr,"medium, 80000",80000,US,2015-11-27T00:00:00Z,0.79,0.93,4,226,5,0,0,1128
0,IT,"medium, 107000",107000,US,2008-08-06T00:00:00Z,0.73,0.91,4,241,2,1,0,456
0,RandD,"low, 33000",33000,US,2015-09-17T00:00:00Z,0.94,0.76,4,261,6,0,0,784
1,sales,"medium, 65000",65000,US,2017-01-07T00:00:00Z,0.41,0.55,2,161,3,0,0,1574
0,RandD,"low, 41000",41000,US,2009-09-11T00:00:00Z,0.78,0.68,5,168,3,0,0,1932
1,sales,"low, 53000",53000,US,2015-11-02T00:00:00Z,0.1,0.86,7,261,5,0,0,26
0,support,"low, 42000",42000,Canada,2017-01-05T00:00:00Z,0.63,0.49,5,192,2,0,0,709
0,marketing,"low, 59000",59000,US,2015-02-07T00:00:00Z,0.92,0.91,3,160,2,0,0,1723
0,product_mng,"medium, 83000",83000,Canada,2015-12-15T00:00:00Z,0.33,0.62,4,113,6,0,0,1538
0,sales,"medium, 70000",70000,Canada,2017-03-26T00:00:00Z,0.16,0.73,4,197,2,0,0,1978
0,accounting,"high, 186000",186000,Canada,2015-02-17T00:00:00Z,0.12,0.49,4,191,5,0,0,1614
0,technical,"medium, 79000",79000,US,2015-01-17T00:00:00Z,0.54,0.84,3,132,3,0,0,568
0,technical,"medium, 75000",75000,Canada,2017-08-31T00:00:00Z,0.7,0.68,5,225,7,0,0,1494
0,sales,"medium, 64000",64000,Europe,2015-05-13T00:00:00Z,0.98,0.99,4,261,10,1,0,166
0,support,"low, 42000",42000,US,2016-03-20T00:00:00Z,0.81,0.56,3,142,3,0,0,901
0,support,"medium, 80000",80000,US,2016-06-29T00:00:00Z,0.54,0.63,3,211,3,0,0,457
0,sales,"low, 55000",55000,APAC,2016-07-15T00:00:00Z,0.24,0.94,4,146,4,0,0,23
0,technical,"medium, 78000",78000,US,2016-08-23T00:00:00Z,0.37,0.92,4,211,7,0,0,1532
1,technical,"low, 57000",57000,US,2017-09-08T00:00:00Z,0.1,0.87,6,307,4,0,0,759
1,accounting,"medium, 75000",75000,Europe,2015-07-06T00:00:00Z,0.9,0.96,5,243,5,0,0,193
0,technical,"medium, 85000",85000,US,2017-05-27T00:00:00Z,0.63,0.66,4,157,2,0,0,1336
1,marketing,"low, 54000",54000,US,2011-06-25T00:00:00Z,0.1,0.84,6,293,5,0,0,1817
0,sales,"medium, 78000",78000,US,2016-08-27T00:00:00Z,0.96,0.49,5,137,3,0,0,1958
0,sales,"medium, 77000",77000,APAC,2013-01-10T00:00:00Z,0.84,0.52,6,98,3,0,0,1550
0,management,"medium, 75000",75000,US,2015-12-25T00:00:00Z,0.72,0.5,4,245,3,0,0,1629
0,marketing,"low, 32000",32000,Europe,2013-03-24T00:00:00Z,0.63,0.91,4,252,3,1,0,425
0,sales,"low, 53000",53000,Europe,2015-09-03T00:00:00Z,0.82,0.71,3,160,3,0,0,1318
0,technical,"low, 42000",42000,Canada,2015-05-11T00:00:00Z,0.77,0.67,4,225,4,0,0,926
0,sales,"medium, 64000",64000,Europe,2010-11-12T00:00:00Z,0.82,0.76,3,219,8,1,0,643
0,technical,"medium, 74000",74000,US,2017-08-03T00:00:00Z,0.78,0.4,4,145,5,1,1,1342
1,RandD,"low, 55000",55000,Europe,2017-11-22T00:00:00Z,0.23,0.7,5,168,4,0,0,614
1,sales,"medium, 74000",74000,US,2012-05-24T00:00:00Z,0.37,0.53,2,140,3,0,0,828
0,product_mng,"high, 141000",141000,US,2015-11-09T00:00:00Z,0.93,0.94,4,233,6,0,0,339
1,product_mng,"medium, 90000",90000,US,2016-11-06T00:00:00Z,0.11,0.74,6,290,5,0,0,1433
0,marketing,"low, 55000",55000,US,2017-04-19T00:00:00Z,0.69,0.54,4,180,3,0,0,314
0,sales,"medium, 84000",84000,Canada,2014-10-07T00:00:00Z,0.82,0.68,2,200,3,0,0,1701
0,technical,"medium, 61000",61000,Europe,2017-04-23T00:00:00Z,0.49,0.59,4,137,4,0,0,1403
0,management,"low, 39000",39000,Canada,2015-04-27T00:00:00Z,0.74,0.95,5,170,4,0,0,1168
0,sales,"medium, 87000",87000,US,2010-09-11T00:00:00Z,1,0.88,4,191,4,0,0,391
0,technical,"high, 131000",131000,Canada,2013-10-10T00:00:00Z,0.31,0.59,3,176,3,0,0,1680
1,technical,"medium, 78000",78000,US,2015-11-10T00:00:00Z,0.11,0.89,6,268,4,0,0,133
0,marketing,"medium, 89000",89000,US,2013-04-26T00:00:00Z,0.65,0.85,4,172,3,0,0,1578
0,support,"medium, 61000",61000,US,2017-11-14T00:00:00Z,0.53,0.78,5,275,5,0,0,1657
1,support,"medium, 76000",76000,US,2016-07-01T00:00:00Z,0.21,0.58,7,203,5,0,0,984
0,technical,"medium, 103000",103000,US,2015-08-12T00:00:00Z,0.49,0.66,3,163,3,0,0,1485
0,product_mng,"low, 52000",52000,APAC,2016-11-19T00:00:00Z,0.86,0.87,5,171,2,0,0,568
0,hr,"medium, 78000",78000,US,2017-05-24T00:00:00Z,0.18,0.61,5,174,6,0,0,1796
0,sales,"low, 43000",43000,US,2017-12-19T00:00:00Z,0.2,0.53,5,272,5,0,0,1485
0,accounting,"medium, 61000",61000,Europe,2016-04-26T00:00:00Z,0.73,0.46,4,240,4,1,0,538
1,accounting,"low, 54000",54000,Canada,2016-05-05T00:00:00Z,0.45,0.49,2,149,3,0,0,511
1,technical,"low, 46000",46000,US,2016-12-22T00:00:00Z,0.1,0.97,6,282,4,0,0,234
1,sales,"medium, 79000",79000,US,2012-06-12T00:00:00Z,0.9,0.99,5,260,5,0,0,1577
1,support,"low, 35000",35000,US,2017-09-05T00:00:00Z,0.39,0.5,2,142,3,0,0,793
0,support,"medium, 85000",85000,Europe,2017-05-29T00:00:00Z,0.19,0.97,6,269,6,0,0,1412
0,IT,"low, 60000",60000,Canada,2018-01-18T00:00:00Z,0.23,0.96,4,213,4,0,0,101
0,product_mng,"medium, 65000",65000,US,2011-11-21T00:00:00Z,0.53,0.81,3,253,3,0,0,996
0,sales,"low, 37000",37000,US,2013-04-13T00:00:00Z,0.82,0.69,4,262,2,0,0,1980
0,IT,"low, 51000",51000,Canada,2016-08-19T00:00:00Z,0.79,0.45,5,131,6,0,0,1642
0,marketing,"low, 51000",51000,US,2016-08-26T00:00:00Z,0.69,0.63,5,140,4,0,1,1926
0,sales,"low, 30000",30000,US,2015-03-05T00:00:00Z,0.75,0.78,3,241,3,0,0,1033
0,RandD,"high, 137000",137000,US,2017-03-18T00:00:00Z,0.18,0.67,5,285,5,0,0,1155
0,IT,"medium, 71000",71000,US,2017-01-01T00:00:00Z,0.92,0.58,3,261,3,1,0,1232
1,sales,"low, 43000",43000,US,2017-12-21T00:00:00Z,0.37,0.46,2,157,3,0,0,1480
0,sales,"low, 53000",53000,US,2017-09-03T00:00:00Z,0.33,0.59,3,243,2,0,0,1565
0,RandD,"medium, 64000",64000,Canada,2015-09-16T00:00:00Z,0.23,0.75,6,220,3,0,0,877
0,sales,"medium, 89000",89000,US,2016-08-08T00:00:00Z,0.66,0.95,5,192,7,0,0,1074
0,product_mng,"high, 257000",257000,APAC,2009-12-29T00:00:00Z,0.75,0.74,3,186,3,1,0,1680
0,sales,"low, 42000",42000,Europe,2015-04-25T00:00:00Z,0.62,0.91,3,251,10,0,0,389
0,technical,"medium, 80000",80000,US,2016-09-02T00:00:00Z,0.18,0.76,5,173,4,0,0,504
0,accounting,"medium, 76000",76000,Europe,2018-01-23T00:00:00Z,0.93,0.49,3,211,2,0,0,207
0,management,"medium, 81000",81000,US,2015-10-13T00:00:00Z,0.69,0.9,5,103,5,0,0,1375
0,product_mng,"medium, 74000",74000,Europe,2016-10-24T00:00:00Z,0.97,0.94,3,180,3,0,0,1612
1,hr,"low, 60000",60000,US,2016-06-28T00:00:00Z,0.84,0.87,4,246,6,0,0,1502
0,marketing,"medium, 82000",82000,US,2015-08-14T00:00:00Z,0.81,0.9,4,165,3,0,0,1846
0,sales,"low, 34000",34000,Europe,2016-11-04T00:00:00Z,0.94,0.51,3,242,3,0,0,912
0,support,"medium, 68000",68000,US,2017-04-09T00:00:00Z,0.84,0.46,5,118,3,0,0,604
1,technical,"low, 42000",42000,US,2015-11-04T00:00:00Z,0.45,0.48,2,136,3,0,0,630
1,accounting,"medium, 79000",79000,US,2016-03-17T00:00:00Z,0.87,0.91,5,228,5,0,0,1681
0,technical,"medium, 81000",81000,US,2015-12-17T00:00:00Z,1,0.89,3,189,3,0,0,500
0,sales,"low, 54000",54000,US,2008-04-10T00:00:00Z,0.79,0.87,3,232,2,0,0,567
1,technical,"low, 31000",31000,Canada,2017-02-18T00:00:00Z,0.84,0.93,5,236,5,0,0,1643
0,IT,"low, 30000",30000,US,2015-04-21T00:00:00Z,0.69,0.74,5,227,2,0,0,1847
0,IT,"low, 34000",34000,US,2015-05-31T00:00:00Z,0.98,0.5,4,207,3,0,0,455
0,accounting,"low, 43000",43000,Europe,2017-03-07T00:00:00Z,0.7,0.9,3,173,2,0,0,1295
1,product_mng,"low, 60000",60000,Europe,2018-01-21T00:00:00Z,0.91,0.99,5,265,5,1,0,62
0,RandD,"high, 135000",135000,Europe,2016-08-01T00:00:00Z,0.53,0.73,3,163,3,1,0,1964
0,technical,"medium, 74000",74000,US,2016-06-03T00:00:00Z,0.67,0.63,3,241,3,0,0,993
0,marketing,"low, 39000",39000,US,2015-12-01T00:00:00Z,0.41,0.58,5,274,2,1,0,1477
0,IT,"low, 59000",59000,US,2015-08-19T00:00:00Z,0.83,0.81,4,209,4,0,0,566
1,sales,"low, 40000",40000,Europe,2009-08-31T00:00:00Z,0.1,0.94,6,309,4,0,0,1120
0,technical,"low, 51000",51000,US,2011-12-05T00:00:00Z,0.62,0.54,3,142,2,0,0,261
0,IT,"low, 33000",33000,US,2010-07-29T00:00:00Z,0.91,0.88,5,123,5,0,0,1277
0,support,"medium, 77000",77000,Canada,2016-11-13T00:00:00Z,0.39,0.45,3,100,8,1,0,1277
0,IT,"low, 48000",48000,Europe,2014-01-04T00:00:00Z,0.71,0.48,5,114,3,0,0,1121
0,support,"medium, 81000",81000,US,2011-01-20T00:00:00Z,0.96,0.93,4,260,3,0,0,1657
0,support,"high, 167000",167000,US,2009-04-12T00:00:00Z,0.85,0.67,3,176,2,0,0,1083
0,support,"medium, 72000",72000,Canada,2010-07-12T00:00:00Z,0.75,0.96,3,138,2,0,0,1915
0,IT,"medium, 83000",83000,APAC,2013-01-31T00:00:00Z,0.71,0.63,3,254,3,1,0,39
0,product_mng,"low, 37000",37000,US,2010-02-13T00:00:00Z,0.94,0.82,4,159,2,1,0,1599
0,product_mng,"medium, 63000",63000,US,2013-03-11T00:00:00Z,0.59,0.57,5,257,2,0,0,688
0,product_mng,"low, 55000",55000,US,2015-11-14T00:00:00Z,0.7,0.83,4,182,3,0,0,1401
0,sales,"low, 38000",38000,US,2017-06-15T00:00:00Z,0.69,0.75,3,253,3,0,0,1661
0,technical,"medium, 82000",82000,US,2008-06-20T00:00:00Z,0.53,0.82,3,254,3,1,0,708
0,sales,"medium, 61000",61000,Europe,2013-11-15T00:00:00Z,0.79,0.89,4,240,3,0,0,1849
0,product_mng,"high, 144000",144000,US,2015-12-11T00:00:00Z,0.68,0.74,4,215,3,0,0,1516
0,sales,"low, 57000",57000,US,2015-03-20T00:00:00Z,0.62,0.85,3,237,3,1,0,714
1,management,"high, 181000",181000,US,2017-12-09T00:00:00Z,0.53,0.76,5,132,6,0,0,401
0,marketing,"medium, 77000",77000,US,2015-03-25T00:00:00Z,1,0.73,5,142,4,0,0,1493
0,technical,"medium, 67000",67000,US,2017-10-15T00:00:00Z,0.81,0.96,4,212,3,0,0,1682
0,sales,"low, 35000",35000,US,2015-11-20T00:00:00Z,0.93,0.98,3,241,3,0,0,220
0,product_mng,"medium, 78000",78000,Europe,2009-04-08T00:00:00Z,0.4,0.36,4,128,4,0,0,1477
0,sales,"medium, 70000",70000,US,2015-08-21T00:00:00Z,0.58,0.62,3,218,3,0,0,1402
0,sales,"low, 31000",31000,US,2009-07-22T00:00:00Z,0.87,0.52,4,140,3,0,0,1145
1,technical,"medium, 75000",75000,US,2016-12-20T00:00:00Z,0.11,0.84,6,287,4,0,0,1917
1,support,"medium, 70000",70000,US,2011-04-27T00:00:00Z,0.5,0.85,4,138,3,0,0,1188
1,accounting,"low, 47000",47000,US,2016-12-26T00:00:00Z,0.92,0.99,5,255,6,0,0,943
0,support,"high, 178000",178000,US,2015-06-17T00:00:00Z,0.82,0.87,3,206,2,0,0,1754
1,sales,"low, 42000",42000,Canada,2018-01-04T00:00:00Z,0.11,0.98,6,250,4,0,0,1072
0,support,"medium, 71000",71000,Europe,2016-03-12T00:00:00Z,0.9,0.49,4,185,2,0,0,415
1,IT,"low, 32000",32000,US,2016-07-07T00:00:00Z,0.74,0.82,4,239,6,0,0,1270
1,sales,"low, 35000",35000,US,2009-08-21T00:00:00Z,0.74,1,5,275,5,0,0,1285
0,sales,"low, 32000",32000,US,2015-02-22T00:00:00Z,0.82,0.91,5,271,2,0,1,1884
0,hr,"medium, 71000",71000,US,2015-11-28T00:00:00Z,0.49,0.48,4,247,3,0,0,1287
0,sales,"medium, 89000",89000,Europe,2017-11-17T00:00:00Z,0.49,0.62,4,161,2,0,0,1177
1,IT,"medium, 80000",80000,Europe,2016-12-31T00:00:00Z,0.36,0.48,2,137,3,0,0,152
0,sales,"low, 55000",55000,Canada,2015-02-27T00:00:00Z,0.17,0.76,4,199,5,0,0,1024
0,sales,"low, 59000",59000,US,2015-12-27T00:00:00Z,0.75,0.96,4,150,2,0,0,1290
0,sales,"medium, 89000",89000,US,2008-11-20T00:00:00Z,0.48,0.72,3,143,4,0,0,406
0,IT,"medium, 65000",65000,Europe,2016-02-18T00:00:00Z,0.56,0.59,4,164,3,0,1,1662
1,support,"medium, 62000",62000,APAC,2015-12-03T00:00:00Z,0.1,0.92,6,279,4,0,0,1931
0,sales,"low, 44000",44000,Canada,2016-10-24T00:00:00Z,0.87,0.58,4,259,3,0,0,527
