,salary,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,promotion_last_5years,resigned
4653,71000,0.78,0.99,3,174,3,0,0,0
4654,64000,0.51,0.83,3,136,3,0,0,0
4655,71000,0.88,0.72,3,200,2,1,0,0
4656,87000,0.44,0.52,2,149,3,0,0,1
4657,59000,0.5,0.52,2,178,2,0,0,0
4658,65000,0.88,0.66,4,133,2,0,0,0
4659,176000,0.8,0.82,3,178,3,0,0,0
4660,55000,0.5,0.53,3,191,2,1,0,0
4661,46000,0.61,0.77,5,232,7,0,0,0
4662,84000,0.1,0.92,7,307,4,0,0,1
4663,109000,0.16,0.9,6,213,2,0,0,0
4664,72000,0.93,0.52,3,229,2,1,0,0
4665,43000,0.85,0.72,3,245,10,0,0,0
4666,135000,0.71,0.97,5,208,8,1,0,0
4667,56000,0.11,0.92,6,281,4,0,0,1
4668,49000,0.11,0.86,6,273,4,1,0,1
4669,83000,0.37,0.45,2,151,3,0,0,1
4670,34000,0.94,0.66,3,236,2,0,0,0
4671,169000,0.98,0.88,5,232,3,0,0,0
4672,42000,0.22,0.61,3,148,5,0,0,0
4673,59000,0.53,0.77,2,167,2,0,0,0
4674,54000,0.56,0.68,3,144,3,1,0,0
4675,86000,0.54,0.78,3,156,7,0,0,0
4676,45000,0.62,0.82,3,204,10,0,0,0
4677,41000,0.72,0.8,3,158,3,0,0,0
4678,52000,1.0,0.56,3,182,3,0,0,0
4679,79000,0.75,0.51,2,215,2,1,0,0
4680,65000,0.43,0.51,2,155,3,0,0,1
4681,68000,0.1,0.87,7,251,5,0,0,1
4682,65000,0.79,0.65,5,215,2,1,0,0
4683,67000,0.72,0.98,3,211,2,0,0,0
4684,57000,0.91,0.95,5,241,5,0,0,1
4685,82000,0.5,0.5,4,267,3,0,0,0
4686,37000,0.21,0.61,6,159,5,1,0,0
4687,60000,0.97,0.57,3,144,3,0,0,0
4688,139000,0.64,0.91,3,165,3,1,0,0
4689,43000,0.62,0.87,3,151,2,1,0,0
4690,59000,0.73,0.9,5,184,3,0,0,0
4691,61000,0.91,0.82,3,183,2,0,0,0
4692,67000,0.39,0.5,2,151,3,0,0,1
4693,53000,0.72,0.84,3,167,3,0,0,0
4694,71000,0.61,0.52,4,171,2,0,0,0
4695,88000,0.16,0.64,6,143,5,1,0,0
4696,31000,0.74,0.59,4,177,4,1,0,0
4697,30000,0.66,0.99,4,195,3,0,0,0
4698,35000,0.66,0.69,5,202,6,0,0,0
4699,55000,0.76,1.0,5,265,2,0,0,0
4700,60000,0.57,0.75,4,151,2,0,0,0
4701,33000,1.0,0.6,4,265,4,0,0,0
4702,79000,0.51,0.71,4,208,3,1,0,0
4703,34000,0.58,0.69,4,223,4,0,0,0
4704,59000,0.24,0.71,3,187,5,0,0,0
4705,57000,0.92,0.97,4,201,2,0,0,0
4706,73000,0.96,0.78,3,135,3,0,0,0
4707,36000,0.72,0.73,5,184,4,1,0,0
4708,75000,0.44,0.56,2,131,3,0,0,1
4709,61000,0.81,0.6,4,179,3,0,0,0
4710,47000,0.15,0.81,3,191,5,0,0,0
4711,63000,0.64,0.69,4,232,3,0,0,0
4712,86000,0.53,0.68,4,214,3,0,0,0
4713,40000,0.67,0.77,4,242,3,0,0,0
4714,72000,0.75,0.78,2,259,3,0,0,0
4715,72000,0.83,0.67,3,175,3,0,0,0
4716,58000,0.5,0.53,4,263,3,0,0,0
4717,40000,0.75,0.55,3,253,6,0,0,0
4718,82000,0.83,0.93,4,269,5,0,0,1
4719,38000,0.85,0.86,3,255,2,0,0,0
4720,81000,0.96,0.95,6,215,4,0,0,0
4721,83000,0.58,0.5,5,184,4,0,0,0
4722,30000,0.11,0.55,2,137,3,1,0,1
4723,89000,0.42,0.69,3,126,2,0,0,0
4724,31000,0.53,0.7,4,155,5,1,0,0
4725,70000,0.38,0.47,3,189,5,0,0,0
4726,37000,0.1,0.86,6,288,4,0,0,1
4727,33000,0.09,0.8,5,279,4,0,0,1
4728,47000,0.99,0.67,3,200,2,0,0,0
4729,36000,0.95,0.65,3,183,3,0,0,0
4730,88000,0.46,0.46,2,140,3,0,0,1
4731,54000,0.97,0.57,4,150,2,0,0,0
4732,38000,0.69,0.97,5,105,4,0,0,0
4733,62000,0.63,0.48,4,180,4,0,0,0
4734,35000,0.66,0.76,3,170,3,0,0,0
4735,31000,0.63,0.98,4,187,3,0,0,0
4736,86000,0.87,0.48,4,264,3,0,0,0
4737,87000,0.67,0.49,3,185,3,0,0,0
4738,68000,0.81,0.55,3,127,4,0,0,0
4739,84000,0.94,0.57,3,166,4,0,0,0
4740,49000,0.4,0.49,2,144,3,0,0,1
4741,155000,0.1,0.85,7,261,4,0,0,1
4742,85000,0.66,0.67,5,148,3,0,0,0
4743,80000,0.58,0.75,4,233,2,0,0,0
4744,57000,0.77,0.87,3,275,4,1,0,0
4745,79000,0.09,0.8,6,304,4,0,0,1
4746,54000,0.44,0.55,2,128,3,0,1,1
4747,82000,0.72,0.71,4,256,3,0,1,0
4748,64000,0.49,0.6,2,113,5,0,0,0
4749,51000,0.79,0.49,3,137,2,0,0,0
4750,67000,0.83,0.73,4,247,2,0,0,0
4751,76000,0.42,0.44,3,183,2,0,0,0
4752,172000,0.76,0.89,5,262,5,0,0,1
4753,59000,0.61,0.48,4,163,3,0,0,0
4754,51000,0.52,0.72,4,222,3,0,0,0
4755,71000,0.09,0.96,6,245,4,0,0,1
4756,39000,0.8,0.96,3,161,3,0,0,0
4757,52000,0.81,0.97,4,212,2,0,0,0
4758,120000,0.67,0.58,5,161,3,1,0,0
4759,80000,0.79,0.93,4,226,5,0,0,1
4760,107000,0.73,0.91,4,241,2,1,0,0
4761,33000,0.94,0.76,4,261,6,0,0,0
4762,65000,0.41,0.55,2,161,3,0,0,1
4763,41000,0.78,0.68,5,168,3,0,0,0
4764,53000,0.1,0.86,7,261,5,0,0,1
4765,42000,0.63,0.49,5,192,2,0,0,0
4766,59000,0.92,0.91,3,160,2,0,0,0
4767,83000,0.33,0.62,4,113,6,0,0,0
4768,70000,0.16,0.73,4,197,2,0,0,0
4769,186000,0.12,0.49,4,191,5,0,0,0
4770,79000,0.54,0.84,3,132,3,0,0,0
4771,75000,0.7,0.68,5,225,7,0,0,0
4772,64000,0.98,0.99,4,261,10,1,0,0
4773,42000,0.81,0.56,3,142,3,0,0,0
4774,80000,0.54,0.63,3,211,3,0,0,0
4775,55000,0.24,0.94,4,146,4,0,0,0
4776,78000,0.37,0.92,4,211,7,0,0,0
4777,57000,0.1,0.87,6,307,4,0,0,1
4778,75000,0.9,0.96,5,243,5,0,0,1
4779,85000,0.63,0.66,4,157,2,0,0,0
4780,54000,0.1,0.84,6,293,5,0,0,1
4781,78000,0.96,0.49,5,137,3,0,0,0
4782,77000,0.84,0.52,6,98,3,0,0,0
4783,75000,0.72,0.5,4,245,3,0,0,0
4784,32000,0.63,0.91,4,252,3,1,0,0
4785,53000,0.82,0.71,3,160,3,0,0,0
4786,42000,0.77,0.67,4,225,4,0,0,0
4787,64000,0.82,0.76,3,219,8,1,0,0
4788,74000,0.78,0.4,4,145,5,1,1,0
4789,55000,0.23,0.7,5,168,4,0,0,1
4790,74000,0.37,0.53,2,140,3,0,0,1
4791,141000,0.93,0.94,4,233,6,0,0,0
4792,90000,0.11,0.74,6,290,5,0,0,1
4793,55000,0.69,0.54,4,180,3,0,0,0
4794,84000,0.82,0.68,2,200,3,0,0,0
4795,61000,0.49,0.59,4,137,4,0,0,0
4796,39000,0.74,0.95,5,170,4,0,0,0
4797,87000,1.0,0.88,4,191,4,0,0,0
4798,131000,0.31,0.59,3,176,3,0,0,0
4799,78000,0.11,0.89,6,268,4,0,0,1
4800,89000,0.65,0.85,4,172,3,0,0,0
4801,61000,0.53,0.78,5,275,5,0,0,0
4802,76000,0.21,0.58,7,203,5,0,0,1
4803,103000,0.49,0.66,3,163,3,0,0,0
4804,52000,0.86,0.87,5,171,2,0,0,0
4805,78000,0.18,0.61,5,174,6,0,0,0
4806,43000,0.2,0.53,5,272,5,0,0,0
4807,61000,0.73,0.46,4,240,4,1,0,0
4808,54000,0.45,0.49,2,149,3,0,0,1
4809,46000,0.1,0.97,6,282,4,0,0,1
4810,79000,0.9,0.99,5,260,5,0,0,1
4811,35000,0.39,0.5,2,142,3,0,0,1
4812,85000,0.19,0.97,6,269,6,0,0,0
4813,60000,0.23,0.96,4,213,4,0,0,0
4814,65000,0.53,0.81,3,253,3,0,0,0
4815,37000,0.82,0.69,4,262,2,0,0,0
4816,51000,0.79,0.45,5,131,6,0,0,0
4817,51000,0.69,0.63,5,140,4,0,1,0
4818,30000,0.75,0.78,3,241,3,0,0,0
4819,137000,0.18,0.67,5,285,5,0,0,0
4820,71000,0.92,0.58,3,261,3,1,0,0
4821,43000,0.37,0.46,2,157,3,0,0,1
4822,53000,0.33,0.59,3,243,2,0,0,0
4823,64000,0.23,0.75,6,220,3,0,0,0
4824,89000,0.66,0.95,5,192,7,0,0,0
4825,257000,0.75,0.74,3,186,3,1,0,0
4826,42000,0.62,0.91,3,251,10,0,0,0
4827,80000,0.18,0.76,5,173,4,0,0,0
4828,76000,0.93,0.49,3,211,2,0,0,0
4829,81000,0.69,0.9,5,103,5,0,0,0
4830,74000,0.97,0.94,3,180,3,0,0,0
4831,60000,0.84,0.87,4,246,6,0,0,1
4832,82000,0.81,0.9,4,165,3,0,0,0
4833,34000,0.94,0.51,3,242,3,0,0,0
4834,68000,0.84,0.46,5,118,3,0,0,0
4835,42000,0.45,0.48,2,136,3,0,0,1
4836,79000,0.87,0.91,5,228,5,0,0,1
4837,81000,1.0,0.89,3,189,3,0,0,0
4838,54000,0.79,0.87,3,232,2,0,0,0
4839,31000,0.84,0.93,5,236,5,0,0,1
4840,30000,0.69,0.74,5,227,2,0,0,0
4841,34000,0.98,0.5,4,207,3,0,0,0
4842,43000,0.7,0.9,3,173,2,0,0,0
4843,60000,0.91,0.99,5,265,5,1,0,1
4844,135000,0.53,0.73,3,163,3,1,0,0
4845,74000,0.67,0.63,3,241,3,0,0,0
4846,39000,0.41,0.58,5,274,2,1,0,0
4847,59000,0.83,0.81,4,209,4,0,0,0
4848,40000,0.1,0.94,6,309,4,0,0,1
4849,51000,0.62,0.54,3,142,2,0,0,0
4850,33000,0.91,0.88,5,123,5,0,0,0
4851,77000,0.39,0.45,3,100,8,1,0,0
4852,48000,0.71,0.48,5,114,3,0,0,0
4853,81000,0.96,0.93,4,260,3,0,0,0
4854,167000,0.85,0.67,3,176,2,0,0,0
4855,72000,0.75,0.96,3,138,2,0,0,0
4856,83000,0.71,0.63,3,254,3,1,0,0
4857,37000,0.94,0.82,4,159,2,1,0,0
4858,63000,0.59,0.57,5,257,2,0,0,0
4859,55000,0.7,0.83,4,182,3,0,0,0
4860,38000,0.69,0.75,3,253,3,0,0,0
4861,82000,0.53,0.82,3,254,3,1,0,0
4862,61000,0.79,0.89,4,240,3,0,0,0
4863,144000,0.68,0.74,4,215,3,0,0,0
4864,57000,0.62,0.85,3,237,3,1,0,0
4865,181000,0.53,0.76,5,132,6,0,0,1
4866,77000,1.0,0.73,5,142,4,0,0,0
4867,67000,0.81,0.96,4,212,3,0,0,0
4868,35000,0.93,0.98,3,241,3,0,0,0
4869,78000,0.4,0.36,4,128,4,0,0,0
4870,70000,0.58,0.62,3,218,3,0,0,0
4871,31000,0.87,0.52,4,140,3,0,0,0
4872,75000,0.11,0.84,6,287,4,0,0,1
4873,70000,0.5,0.85,4,138,3,0,0,1
4874,47000,0.92,0.99,5,255,6,0,0,1
4875,178000,0.82,0.87,3,206,2,0,0,0
4876,42000,0.11,0.98,6,250,4,0,0,1
4877,71000,0.9,0.49,4,185,2,0,0,0
4878,32000,0.74,0.82,4,239,6,0,0,1
4879,35000,0.74,1.0,5,275,5,0,0,1
4880,32000,0.82,0.91,5,271,2,0,1,0
4881,71000,0.49,0.48,4,247,3,0,0,0
4882,89000,0.49,0.62,4,161,2,0,0,0
4883,80000,0.36,0.48,2,137,3,0,0,1
4884,55000,0.17,0.76,4,199,5,0,0,0
4885,59000,0.75,0.96,4,150,2,0,0,0
4886,89000,0.48,0.72,3,143,4,0,0,0
4887,65000,0.56,0.59,4,164,3,0,1,0
4888,62000,0.1,0.92,6,279,4,0,0,1
4889,44000,0.87,0.58,4,259,3,0,0,0
4890,39000,0.84,0.79,4,266,3,1,0,0
4891,41000,0.12,0.7,4,276,4,0,0,0
4892,38000,0.51,0.58,2,181,4,0,0,0
4893,73000,0.3,0.58,2,124,3,0,0,0
4894,47000,0.74,0.67,3,273,3,1,0,0
4895,77000,0.9,1.0,5,232,5,0,0,1
4896,56000,0.37,0.47,2,149,3,0,0,1
4897,58000,0.42,0.48,2,155,3,0,0,1
4898,83000,0.44,0.65,2,151,3,0,0,0
4899,53000,0.5,0.84,3,156,4,0,0,0
4900,89000,0.39,0.45,2,134,3,0,0,1
4901,69000,0.82,0.91,5,271,2,0,1,0
4902,36000,0.59,0.54,4,176,2,0,0,0
4903,33000,0.52,0.51,2,232,4,0,0,0
4904,71000,0.09,0.96,6,245,4,0,0,1
4905,45000,0.97,0.83,3,238,2,0,0,0
4906,69000,0.97,0.51,4,241,4,0,0,0
4907,84000,0.11,0.79,7,306,4,0,0,1
4908,58000,0.95,0.72,3,168,5,0,0,0
4909,81000,0.1,0.77,7,291,4,0,0,1
4910,34000,0.67,0.87,5,254,2,0,0,0
4911,56000,0.74,0.73,3,156,8,0,0,0
4912,33000,0.66,0.84,4,197,2,0,0,0
4913,80000,0.11,0.77,6,275,4,0,0,1
4914,46000,0.73,0.73,5,249,3,0,0,0
4915,64000,0.8,0.85,4,239,3,0,0,0
4916,48000,0.78,0.89,4,137,3,0,0,0
4917,124000,0.95,0.96,3,250,3,0,0,0
4918,52000,0.91,0.71,3,171,2,0,0,0
4919,85000,0.41,0.84,6,191,6,0,0,0
4920,52000,0.56,1.0,3,141,2,1,0,0
4921,38000,0.63,0.94,4,219,3,0,0,0
4922,73000,0.36,0.48,2,159,3,0,0,1
4923,72000,0.86,0.6,3,229,2,1,0,0
4924,61000,0.41,0.56,2,154,3,0,1,1
4925,38000,0.77,0.75,4,191,3,0,0,0
4926,67000,0.74,0.64,3,136,2,0,0,0
4927,77000,0.44,0.83,4,210,2,0,0,0
4928,62000,0.7,0.78,4,254,4,0,0,0
4929,33000,0.1,0.86,6,247,4,0,0,1
4930,62000,0.7,0.74,3,194,3,0,0,0
4931,73000,0.86,0.63,4,244,3,0,0,0
4932,66000,0.3,0.61,3,138,5,0,0,0
4933,48000,0.78,0.83,4,217,6,0,0,1
4934,60000,0.69,0.57,4,227,4,0,0,0
4935,65000,0.99,0.6,4,209,8,1,0,0
4936,33000,0.09,0.86,7,309,4,0,0,1
4937,78000,0.91,0.79,4,166,3,0,0,0
4938,69000,0.25,0.8,5,186,4,1,0,0
4939,76000,0.23,0.96,4,242,6,0,0,0
4940,79000,0.98,0.8,4,134,2,1,0,0
4941,69000,0.65,0.97,4,145,2,0,0,0
4942,175000,0.56,0.44,2,130,3,0,0,0
4943,41000,0.11,0.8,6,286,4,0,0,1
4944,46000,0.96,0.66,4,268,3,0,0,0
4945,73000,0.56,0.84,5,154,2,1,0,0
4946,58000,0.37,0.5,2,131,3,0,0,1
4947,48000,0.92,0.93,4,208,3,0,0,0
4948,100000,0.66,0.51,4,254,2,0,0,0
4949,63000,0.71,0.77,4,192,4,0,0,0
4950,84000,0.36,0.53,2,133,3,0,0,1
4951,65000,0.52,0.71,3,151,3,0,0,0
4952,46000,0.45,0.53,2,155,3,0,0,1
4953,69000,0.31,0.95,5,205,3,0,0,0
4954,75000,0.96,0.62,4,253,7,0,0,0
4955,50000,0.9,0.67,3,165,2,0,0,0
4956,66000,0.61,0.93,2,247,3,0,0,0
4957,61000,0.73,0.99,6,206,5,0,0,1
4958,83000,0.1,0.94,6,260,4,0,0,1
4959,35000,0.88,0.82,3,265,3,0,0,0
4960,60000,0.84,0.62,5,245,4,0,0,0
4961,68000,0.5,0.57,3,219,3,0,0,0
4962,81000,0.11,0.85,6,261,4,0,0,1
4963,86000,0.89,0.88,5,228,5,1,0,1
4964,70000,0.71,0.57,2,183,4,0,0,0
4965,80000,0.35,0.81,6,256,3,0,0,0
4966,136000,0.98,0.64,4,134,3,1,0,0
4967,37000,0.73,0.85,5,245,3,0,0,0
4968,80000,0.59,0.69,3,200,3,0,0,0
4969,89000,0.26,0.45,2,157,3,0,0,0
4970,115000,0.91,0.7,3,195,3,0,0,0
4971,84000,0.95,0.99,5,251,4,0,0,0
4972,47000,0.11,0.8,7,296,4,0,0,1
4973,44000,0.99,0.69,3,190,3,0,0,0
4974,168000,0.99,0.5,5,214,2,0,0,0
4975,35000,0.88,0.67,4,226,2,0,0,0
4976,71000,0.94,0.99,2,273,4,0,0,0
4977,46000,0.69,0.69,5,160,3,0,0,0
4978,34000,0.11,0.87,7,278,4,0,0,1
4979,60000,0.95,0.96,4,244,3,0,0,0
4980,62000,0.42,0.91,2,176,3,0,0,0
4981,40000,0.49,0.89,4,201,8,0,0,0
4982,72000,0.8,0.69,3,164,3,0,0,0
4983,37000,0.78,0.57,3,209,3,0,0,0
4984,49000,0.48,0.94,3,185,2,1,0,0
4985,48000,0.87,0.93,3,178,3,0,0,0
4986,146000,0.81,0.75,4,206,3,0,0,0
4987,88000,0.24,0.65,6,210,5,0,0,0
4988,52000,0.75,0.93,2,98,5,0,0,0
4989,59000,0.16,0.66,6,229,6,0,0,0
4990,36000,0.5,0.82,2,286,6,0,0,0
4991,39000,0.46,0.45,2,138,3,0,1,1
4992,34000,0.44,0.46,2,157,3,0,0,1
4993,82000,0.8,0.81,5,248,2,1,0,0
4994,73000,0.86,0.59,4,165,3,0,0,0
4995,70000,0.99,0.66,3,202,3,0,0,0
4996,63000,0.62,0.65,4,212,3,1,0,0
4997,87000,0.48,0.74,2,157,2,1,0,0
4998,83000,0.74,0.52,3,170,3,0,0,0
4999,79000,0.82,0.52,5,270,3,0,0,0
5000,59000,0.94,0.89,3,230,3,1,0,0
5001,76000,0.57,0.61,2,189,2,1,0,0
5002,67000,0.44,0.46,2,138,3,0,0,1
5003,80000,0.87,0.57,4,175,2,0,0,0
5004,65000,0.71,0.97,5,208,8,1,0,0
5005,64000,0.67,0.63,3,227,3,0,0,0
5006,61000,0.73,0.97,3,245,2,0,1,0
5007,77000,0.11,0.94,6,286,4,0,0,1
5008,76000,0.54,0.87,4,163,3,0,0,0
5009,56000,0.87,0.98,4,173,3,0,0,0
5010,69000,0.53,0.8,4,204,3,0,0,0
5011,68000,0.44,0.51,2,145,3,0,0,1
5012,60000,1.0,0.94,3,257,4,0,0,0
5013,211000,0.66,0.58,3,205,3,0,0,0
5014,48000,0.49,0.4,2,148,2,1,1,0
5015,70000,0.85,0.84,5,272,6,0,0,1
5016,159000,0.94,0.57,4,251,2,1,0,0
5017,56000,0.74,0.63,3,230,2,0,0,0
5018,44000,0.85,0.69,3,194,4,0,0,0
5019,124000,0.43,0.57,2,159,3,1,0,1
5020,81000,0.79,0.54,4,244,3,0,0,0
5021,62000,0.1,0.84,6,246,4,0,0,1
5022,44000,0.84,0.88,4,263,5,1,0,1
5023,85000,0.78,0.98,5,263,6,0,0,1
5024,58000,0.61,0.82,4,184,8,0,0,0
5025,53000,0.79,0.86,5,238,8,0,0,0
5026,153000,0.78,0.66,4,214,2,0,0,0
5027,49000,0.61,0.73,5,156,4,0,0,0
5028,60000,0.59,0.79,4,272,3,0,0,0
5029,105000,0.5,0.48,4,130,10,0,0,0
5030,136000,0.45,0.55,2,140,3,0,0,1
5031,61000,0.71,0.76,3,175,2,0,0,0
5032,84000,0.51,0.5,3,147,4,0,0,0
5033,40000,0.41,0.48,6,165,4,0,0,0
5034,37000,0.53,1.0,3,164,4,0,0,0
5035,112000,0.82,0.9,5,248,5,0,0,1
5036,42000,0.66,0.97,3,263,3,0,0,0
5037,31000,0.78,0.98,5,239,6,0,0,1
5038,56000,0.65,0.67,3,240,2,1,0,0
5039,46000,0.5,0.91,4,144,8,0,0,0
5040,47000,0.8,0.84,3,195,3,0,0,0
5041,248000,0.91,0.67,4,206,3,0,0,0
5042,88000,0.67,0.49,3,224,3,0,0,0
5043,53000,0.72,0.54,4,219,2,0,0,0
5044,83000,0.83,0.74,3,221,2,0,0,0
5045,45000,0.18,0.52,3,213,4,0,0,0
5046,70000,0.31,0.49,4,165,3,1,0,0
5047,74000,0.45,0.5,2,150,3,0,0,1
5048,89000,0.66,0.66,3,225,3,0,0,0
5049,36000,0.73,0.74,3,254,4,1,0,0
5050,60000,0.89,0.98,4,242,6,0,0,1
5051,88000,0.62,0.68,4,251,4,0,0,0
5052,30000,0.43,0.86,5,125,3,1,0,0
5053,62000,0.97,0.64,4,238,10,1,0,0
5054,85000,0.79,0.62,5,167,3,0,0,0
5055,54000,0.78,0.89,3,211,3,0,0,0
5056,59000,0.67,0.56,4,241,3,0,0,0
5057,50000,0.95,0.75,4,151,3,0,0,0
5058,31000,0.36,0.51,2,157,3,0,0,1
5059,49000,0.44,0.52,2,128,3,0,0,1
5060,36000,0.55,0.83,3,157,2,0,0,0
5061,35000,0.66,0.63,5,264,5,0,0,0
5062,81000,0.77,1.0,4,272,5,0,0,1
5063,83000,0.11,0.94,6,264,4,0,0,1
5064,52000,0.74,0.82,5,154,2,0,0,0
5065,57000,0.44,0.55,2,135,3,0,0,1
5066,63000,0.71,0.55,5,262,3,0,0,0
5067,54000,0.29,0.48,2,249,4,0,0,1
5068,34000,0.58,0.73,3,265,6,0,0,0
5069,53000,0.83,0.78,3,257,2,0,0,0
5070,79000,0.98,0.83,5,211,3,0,0,0
5071,33000,0.42,0.51,2,136,3,0,0,1
5072,54000,0.36,0.5,2,132,3,0,0,1
5073,43000,0.77,0.58,4,202,3,0,0,0
5074,116000,0.8,0.95,5,244,5,0,0,1
5075,75000,0.89,0.74,5,260,6,0,0,0
5076,48000,0.11,0.91,6,278,4,0,0,1
5077,77000,0.71,0.37,2,179,5,0,1,0
5078,53000,0.49,0.74,2,154,3,0,0,0
5079,80000,0.82,0.53,4,162,3,1,0,0
5080,83000,0.85,0.9,3,245,3,0,0,0
5081,30000,0.46,0.57,2,152,3,0,0,1
5082,61000,0.82,0.65,5,178,7,1,0,0
5083,85000,0.51,0.86,3,182,10,0,0,0
5084,66000,0.82,0.51,5,232,3,0,0,0
5085,59000,0.11,0.86,6,308,4,0,0,1
5086,72000,0.64,0.67,4,252,3,1,0,0
5087,67000,0.43,0.51,2,140,3,0,0,1
5088,83000,0.99,0.95,3,153,4,0,0,0
5089,46000,0.72,1.0,4,169,3,0,0,1
5090,51000,0.18,0.73,5,228,5,0,0,0
5091,40000,0.82,0.58,4,249,5,0,0,0
5092,33000,0.11,0.95,6,245,4,0,0,1
5093,79000,0.68,0.97,3,250,3,1,0,0
5094,58000,0.17,0.57,4,116,3,0,0,0
5095,110000,0.97,0.55,4,181,5,1,0,0
5096,84000,0.1,0.93,6,253,4,0,0,1
5097,33000,0.81,0.69,5,109,2,0,0,0
5098,44000,0.71,0.64,3,267,3,0,0,0
5099,107000,0.52,0.99,4,253,3,0,0,0
5100,68000,0.74,0.74,5,175,3,0,0,0
5101,70000,0.62,0.79,3,259,3,0,0,0
5102,83000,0.82,0.76,3,174,3,0,0,0
5103,41000,0.66,0.79,5,134,3,0,0,0
5104,41000,0.22,0.8,4,287,4,0,0,0
5105,64000,0.94,0.51,5,142,2,0,0,0
5106,126000,0.89,0.76,2,278,2,0,0,0
5107,63000,0.53,0.46,2,167,2,0,0,0
5108,45000,0.82,0.49,5,210,3,0,0,0
5109,68000,0.38,0.57,2,140,3,0,0,1
5110,60000,0.8,0.71,4,161,4,0,0,0
5111,39000,0.51,0.49,4,234,2,0,0,0
5112,90000,0.75,0.85,5,240,6,1,0,1
5113,52000,0.17,0.93,5,183,5,0,0,0
5114,158000,0.21,0.76,5,239,2,0,0,0
5115,85000,0.88,0.72,5,181,4,0,0,0
5116,31000,0.44,0.5,2,138,3,0,0,1
5117,85000,0.72,0.79,4,192,4,0,0,0
5118,72000,0.39,0.45,2,134,3,0,0,1
5119,53000,0.81,0.97,5,243,5,0,0,1
5120,76000,0.82,0.73,3,148,4,0,0,0
5121,59000,0.84,0.71,4,273,3,0,0,0
5122,135000,0.76,0.56,4,214,2,1,0,0
5123,69000,0.89,0.55,3,260,2,0,0,0
5124,30000,0.98,0.66,2,255,3,0,0,0
5125,32000,0.85,0.79,3,157,4,0,0,0
5126,75000,0.17,0.66,6,174,3,0,0,0
5127,50000,0.41,0.48,2,136,3,0,0,1
5128,121000,0.98,0.53,6,253,4,0,0,0
5129,108000,0.43,0.5,2,135,3,0,0,1
5130,50000,0.17,0.5,4,274,6,0,0,0
5131,66000,0.14,0.66,5,281,4,1,0,0
5132,55000,0.86,0.7,4,197,3,0,0,0
5133,86000,0.09,0.82,6,250,4,0,0,1
5134,83000,0.87,0.82,6,176,3,0,0,0
5135,38000,0.49,0.63,4,213,3,0,0,0
5136,31000,0.7,0.84,4,184,3,0,0,0
5137,76000,0.91,0.99,5,152,3,0,0,0
5138,70000,0.91,0.66,3,208,4,0,0,0
5139,36000,0.75,0.52,3,260,3,1,0,0
5140,41000,0.14,0.58,4,275,10,0,0,0
5141,71000,0.91,0.59,4,177,4,0,0,0
5142,38000,0.52,0.8,3,156,3,0,0,0
5143,76000,0.78,0.63,6,111,6,0,0,0
5144,61000,0.7,0.55,4,256,4,0,0,0
5145,61000,0.22,0.64,6,260,4,0,0,0
5146,47000,0.1,0.94,6,287,4,0,0,1
5147,45000,0.69,0.83,4,252,3,0,0,0
5148,48000,0.9,0.74,3,227,3,0,0,0
5149,38000,0.15,0.85,3,199,2,0,0,0
5150,59000,0.6,0.8,4,146,2,0,0,0
5151,82000,0.61,0.97,4,153,3,0,0,0
5152,36000,0.74,0.99,4,233,5,0,0,1
5153,218000,0.73,0.97,6,189,2,0,0,1
5154,37000,0.43,0.47,2,248,2,0,0,1
5155,48000,0.91,0.66,4,163,3,0,0,0
5156,39000,0.45,0.47,2,151,3,0,0,1
5157,194000,0.78,1.0,5,236,5,0,0,1
5158,79000,0.56,0.51,5,256,4,1,0,0
5159,69000,0.64,0.51,4,247,2,1,0,0
5160,100000,0.61,0.5,4,175,3,0,0,0
5161,85000,0.51,0.52,3,164,3,0,0,0
5162,142000,0.59,0.75,2,273,2,0,0,0
5163,86000,0.93,0.77,3,202,5,0,0,0
5164,63000,0.11,0.96,7,277,5,0,0,1
5165,80000,0.37,0.57,2,158,3,0,0,1
5166,68000,0.83,0.99,4,223,5,0,0,1
5167,76000,0.81,0.83,3,133,3,1,0,0
5168,64000,0.84,0.55,4,149,2,0,0,0
5169,69000,0.81,0.99,4,259,5,0,0,1
5170,86000,0.86,0.51,4,152,3,1,0,0
5171,61000,0.53,0.75,6,192,6,0,0,0
5172,64000,0.7,0.95,5,234,6,1,0,0
5173,40000,0.64,0.66,5,157,2,0,0,0
5174,61000,0.3,0.86,3,276,5,1,0,0
5175,84000,0.9,0.57,4,185,3,1,0,0
5176,42000,0.42,0.48,2,129,3,0,0,1
5177,73000,0.61,0.98,3,138,5,1,0,0
5178,84000,0.74,0.98,3,196,6,1,0,0
5179,46000,0.29,0.91,4,183,4,0,0,0
5180,83000,0.8,0.94,4,271,4,0,1,0
5181,53000,0.94,0.9,4,144,4,0,0,0
5182,77000,0.73,0.79,4,208,5,0,0,0
5183,79000,0.92,0.62,4,196,3,0,0,0
5184,70000,0.74,0.49,4,233,3,0,0,0
5185,85000,0.92,0.88,3,145,4,1,0,0
5186,76000,0.96,0.61,4,158,6,0,0,0
5187,87000,0.9,0.74,3,193,3,0,0,0
5188,72000,0.59,0.89,5,169,2,1,0,0
